Synonym,Expression WT,Expression dapF_parent,Expression dapF_sup_1-1,Expression dapF_sup_3-1,Expression WT 2,Expression dgk_parent,Expression dgk_sup_1-1,Expression dgk_sup_2-1,Expression dgk_sup_3-1,Expression WT 3,Expression entC_parent,Expression entC_sup_1-1,Expression entC_sup_2-1,Expression entC_sup_3-1,Expression WT 4,Expression ppk,Expression ppk_sup_1-1,Expression ppk_sup_1-2,Expression WT 5,Expression zwf_parent,Expression zwf_sup_1-1,Expression zwf_sup_1-2
b0281,-0.020644576968401385,1.0224498536561093,1.2234160760970783,1.2555067074543054,-0.020644576968401385,0.030445259751372244,0.054482121738712586,0.030737216287795466,-0.08200141508882819,0.0359789191459825,-0.11505564007841906,0.03025833564619651,-0.2319535295386994,-0.49946462852958984,0.025954811759221208,0.054213961445053194,0.03385554069934349,0.119169774885866,-0.020644576968401385,0.6310802441730159,-0.04159778402158398,0.22397931470409826
b0283,-0.030452125030022037,-0.09730406470452024,-0.3705614385919136,-0.30165433044769974,-0.030452125030022037,-0.7389533701024742,-0.9258391160952837,-0.9719409616250916,-0.14764386260956353,0.5585632352707406,-0.013464871492619546,0.08491190264490767,0.2904902545725645,0.006718163060789539,-0.46720686018067403,-0.4220895133089053,-0.700644127325633,-0.1604742816630509,-0.030452125030022037,-0.09776231817772252,-0.254920562912037,-0.5406130386304462
b0284,-0.07634220981447282,-0.03160980484064435,-0.22705141297671982,-0.3568801625125442,-0.07634220981447282,-0.8430206903014299,-0.7612901727456649,-1.127060868649085,-0.15076580131142547,0.4788346834205952,-0.038095756877947196,-0.15387719072322037,0.40326830313472284,0.6122208083997887,-0.24980805397717543,-0.5197917203845164,-0.6656027749677027,-0.004648962281027291,-0.07634220981447282,-0.0925687735277303,-0.22780530909797148,-0.45145268725038634
b0285,-0.1347707975375232,-0.1917290867685817,-0.12046989211535353,-0.5214642850182547,-0.1347707975375232,-1.288076001996675,-1.1022304758208081,-1.3356801936658635,-0.3133536819578233,0.4672069841751534,-0.2984538760637858,-0.42323268245968215,0.4520375680135289,0.6632306947635995,-0.06289459156258292,-0.7677864690201708,-0.9204149497466232,-0.11623043054442217,-0.1347707975375232,-0.04260322422939744,-0.14604874574610083,-0.4249647725237744
b0286,-0.1918666024863649,-0.028456368298756196,0.058558478282146886,-0.27583791360624277,-0.1918666024863649,-1.3756210716949193,-1.0122165155355587,-1.4226354485860573,-0.2534981076327769,0.4292926242857469,-0.294333099227595,-0.4242630473466549,0.7640678333834061,0.885975755708877,0.14630718317334956,-0.6798778438718047,-0.9781116112346573,0.14837247454933467,-0.1918666024863649,0.08962006924521537,-0.04953901065825361,-0.24913567253734437
b0287,-0.03996711653845075,0.7363470016664948,0.3791000713368389,0.40648340784418213,-0.03996711653845075,-0.11086100167451018,-0.08749380521670247,0.30520192534473,0.2454410758144574,0.07801141734433603,0.022907375149728182,0.0768727533310507,0.27108653244143976,0.39178212423544245,0.04188993227101978,0.14046883157559353,0.17198820036637663,0.4498664506745511,-0.03996711653845075,-0.030739816077047344,0.015442630200610097,0.46234607957763885
b0288,-0.20945612791753776,0.46802699731980324,0.6739871233592707,0.5191325998863219,-0.20945612791753776,0.09213717725710557,0.27143765453106106,0.34772535485362166,-0.1547814533882761,-0.15592136635975073,0.08945185059105265,-0.5124240924756549,0.22644327741283377,0.5065977538215916,0.7842897501123653,0.41340468486624005,0.574088923066495,0.9171454791909772,-0.20945612791753776,0.16520757996266733,0.5609018028553563,0.2729822881136208
b0289,-0.07600302032935713,0.1331137693657558,0.1660299535718064,0.2758625795421512,-0.07600302032935713,-0.21948961421213387,0.03894035166854515,-0.022904461159632072,-0.021887145586672263,0.13638522299753397,-0.221977424629767,0.09784427864618905,0.14007903483192985,-0.0812596362105118,0.09162383799053808,-0.07673451640593298,-0.04357484628762798,0.24513919804617634,-0.07600302032935713,-0.06183112670572455,0.06014912748138013,-0.09269671498385423
b0290,-0.04428594887678683,-0.08621769307549076,-0.09194599553490068,-0.04884789092357389,-0.04428594887678683,0.060939326782134984,0.2138689982106552,0.04704708446223149,-0.10659130684720663,-0.15045608850318226,0.09495080143877521,0.09093127022666803,-0.002179575083126828,0.10205344808767425,0.2833139351335423,0.21361908987570288,0.18130608068910625,0.22888781974683203,-0.04428594887678683,0.006667881779306217,0.06568886685920372,0.19662081495554018
b0291,-0.009998382951325269,-0.0012215181152250842,-0.023136040100734334,-0.01263426579602489,-0.009998382951325269,-0.06245731188495385,-0.055181038131625226,-0.21496790963942025,0.022711156415337164,0.0006918568948925952,0.05058721591121351,0.048174812519355514,-0.045424472351882184,0.25415163348946024,0.0293032919590831,-0.05531526238372686,-0.036225886180945355,0.014682863710583693,-0.009998382951325269,0.09678020723582226,-0.04321835665067608,0.3904100218273926
b0292,0.022699923104831377,-0.07542303327333655,0.14831965780734546,-0.34599441686145604,0.022699923104831377,0.09675967767426041,0.10634858356228427,0.06101627541074861,0.061755885605931815,-0.4120193254578507,0.0948488626529439,-0.18217018630980697,0.241231769947441,1.683775559698264,0.34391955614335623,0.10617189893572909,0.131225425399088,0.324051682031797,0.022699923104831377,0.03287096571331083,0.24430530266768968,0.48634454478234945
b0293,-0.03718636019765276,-0.7321563877408204,-0.46162050744063743,-0.5955842901976696,-0.03718636019765276,-0.0021226665475988504,0.08594917833593119,0.08862214758262876,0.2716029617097484,-0.05418183396445819,-0.2675530060273852,-0.06846888603653278,0.2991981092742195,0.04020979359892385,0.16574091455741735,-0.06882259827701498,0.12167039257973222,0.1398268045317579,-0.03718636019765276,-0.1750506960913376,0.03415568197024754,0.5206471811473476
b0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085615781226345,0.9509623422952925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6320651825082231
b0295,-0.09060353429306311,-0.2033999792378527,0.27202626046825507,0.43593700192609,-0.09060353429306311,-1.2954517242298926,0.004318921611722315,-0.046990075854230984,-1.2954517242298926,0.30906458356679223,-1.2954517242298926,-1.2954517242298926,0.3825810053355183,0.6775005981003936,-0.03725398068760355,0.004119532233217704,0.03234782410461734,-0.057013007648799574,-0.09060353429306311,-0.07900377060606845,0.3862055801463544,-0.10422893884330287
b0296,-0.10824250571376348,0.4722078400019809,0.7275740353942797,0.43373125096896326,-0.10824250571376348,-0.45853604548287663,0.1823277916198447,0.2598585435520633,0.26096234636843096,0.052087058964337185,-0.003043757823865789,-0.2680041129810409,-0.37143714916316517,0.4210302697108266,0.27264045817695237,-0.1902011723102519,0.04873626793737884,0.37224952401499767,-0.10824250571376348,-0.29436353717176056,0.14069471055095795,0.30897249713793506
b0298,-0.10855688355559812,0.08832773789425374,0.18617309087744127,0.16646968597202472,-0.10855688355559812,-0.1083117931382831,0.2599097258717049,0.2718016253126425,0.0549820723700476,-0.07060865807195915,-0.2403935969469484,-0.2620890325778209,-0.07460953971609818,-0.034054482537566155,0.39627930873875217,0.12302688007425155,0.20840646235884464,0.17645840827378256,-0.10855688355559812,-0.14793251940952556,0.18531084908296025,0.3708946210317907
b0299,-0.08734894270939964,0.22559221662281925,0.3221948954159779,0.2888884952912285,-0.08734894270939964,-0.11653181347719177,0.23467007570312837,0.2641852051506297,-0.03605311747485751,-0.013962863162322536,-0.11893223978911238,0.06064660455420423,-0.1440215556559885,0.017158634766667458,0.27600969129052144,0.133643869220039,0.16649180699094512,0.16148414705833458,-0.08734894270939964,-0.07392959929880938,-0.03217524883479883,0.19415407847431299
b0301,0.0,0.0,0.5459652549371862,0.0,0.0,0.0,0.0,0.0,0.6690431662446681,0.0,0.0,0.0,0.0,0.5822615574123952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296921821705705
b0303,-0.12250397117184608,-0.2555793894686771,0.2899973609214619,0.2158887381705743,-0.12250397117184608,-0.5652908649714776,-0.5545795657399761,-0.07174124005251081,0.2753617335544234,0.08121388468848201,-1.826218142010407,0.158202455898248,-0.6966031223360649,0.11335007953071119,0.28629802882705646,0.5953896045757274,0.37111511772756267,-0.08337521689902183,-0.12250397117184608,-0.10896714846872846,-0.6935856200429744,0.6602416703004537
b0304,-0.023259661237807983,0.007903261238677128,-0.3032820700774639,-0.24471291869393008,-0.023259661237807983,-0.8189686241465934,-1.0881407524576112,-1.1336091788758216,0.2906062275852288,0.37658853170766626,0.07845910021763691,0.16873261196940303,0.00753252704067231,-0.6970560346887058,-0.3068095479942423,-0.12666058539878922,-0.3786931026463194,-0.47971542112367316,-0.023259661237807983,-0.008735090373859222,-0.5703895096664917,0.13749386974044375
b0305,-0.08731062302602322,-0.17546788125868906,0.026774865529966663,-0.09016157523035662,-0.08731062302602322,-0.3647546244223261,-0.35859210791502794,-0.38753913252621697,-0.38707066679329594,0.055074789118388257,-0.3659801260812766,0.11110200692730898,0.11196723090451544,0.4252358230400781,0.2068570799596816,-0.3587058489534737,0.011173831322696781,-0.06064501429016622,-0.08731062302602322,-0.405271618126189,-0.1232865028283413,0.14453504214009016
b0306,-0.15741786235427702,-0.1439698377085996,-0.055105944159898224,-0.015496404514496742,-0.15741786235427702,-0.06341789558118927,-0.05138105140115656,-0.10855121171457482,0.1691249049084118,-0.01733264366337095,0.08352342099318788,-0.06941401264593994,0.05756293679368296,0.397793106378695,0.48958623072620155,0.22848260988611813,0.3774218462683663,0.2700801628733154,-0.15741786235427702,0.13003315353403422,0.17312453596008504,1.1256926135443852
b0307,-0.0813521910112377,-0.014951463084361238,-0.03862849732786833,0.07745385124974213,-0.0813521910112377,-0.017395733497564625,-0.21574008820159674,-0.24781994911741168,-0.04770476038125271,0.11780386779682483,-0.019053924715842552,0.10831604954147567,0.17464125003930486,0.45792576984013866,0.1262527052368888,-0.00922177905964483,0.012584686756433316,0.2510455000113516,-0.0813521910112377,0.09044240993426167,0.041649942813444585,0.5346150071023561
b0308,-0.059698563304774854,0.2033972022487629,0.17944207049835792,-0.06192526980258817,-0.059698563304774854,-0.6267516468568725,2.460430738171482e-05,-0.03251902304036147,-0.03199141426875407,0.2054864360343157,-0.6267516468568725,0.09855629204606753,0.2580186975304939,0.6806377179034456,-0.02639074611999126,-0.00010304111526515669,0.018059078741755497,0.3289816921748414,-0.059698563304774854,0.3099512843458837,0.260637038563184,0.7578584114037877
b0310,0.0,0.5146031146028684,1.0764326089447092,0.5821185342759077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314369786047519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575805996465002
b0311,0.031895366480489074,0.7344579545906811,0.8977074707585233,0.9349530098998442,0.031895366480489074,0.49831807020788244,-0.07126220006263173,0.3173070668475786,0.5948943722123059,-0.007877630719509199,0.45452034187007495,0.5731557207616067,-0.03196275094288836,0.6049036543413302,-0.08780846872195802,-0.10820006365400614,-0.4854938451907156,-0.1477754652967791,0.031895366480489074,0.649227118852572,0.12878613575959408,0.2188808527001238
b0312,0.020125804511402556,0.8473370469526271,1.0556647314404017,1.0485704189550633,0.020125804511402556,0.2507618932788791,-0.1663037940333929,0.11076794524864209,0.43842938796047015,0.16947857901419638,0.5549982660742137,0.39434306855910695,-0.04922497447840346,0.7739344147304283,-0.22985599254840405,-0.31562411449535066,-0.7021439027477387,-0.22284907310391233,0.020125804511402556,0.6944126937621506,0.04177072154928396,0.1282182674419552
b0313,0.07813750977201472,1.1230983461925108,1.1878225780808496,1.4059057538668451,0.07813750977201472,0.19021592795568854,0.07453477429784527,0.14477858225986395,0.40420969713497623,0.11798807743931317,0.401859995804525,0.16536943568157092,-0.22933873605292288,0.12020835659471896,-0.35240060675535734,-0.3404308490288912,-0.7171597746515337,-0.3975509193358979,0.07813750977201472,0.6667446419540042,0.09867260874811201,0.241827163945473
b0314,0.05022492051414895,0.6887885914737097,0.6122030687912758,0.9320708976631873,0.05022492051414895,0.013430753374488624,-0.14107335126905207,-0.27850368402060566,0.1069222221071704,0.005110441594142312,0.3029321348481955,0.20852117139839255,-0.21571363741566474,0.28835480815300185,-0.15578520313658917,-0.2172310181093673,-0.5650315391653331,-0.3303524328280396,0.05022492051414895,0.720867507465039,-0.2118464235860653,0.03270489142069399
b0315,-0.0749271837989407,0.0901347916943811,0.3612513505902337,0.3237118702644317,-0.0749271837989407,-0.41613361449525965,-0.1744770011706842,-0.44520048849646665,-0.03291572012751898,0.0927735804000871,-0.4176924009588878,-0.29752315149173514,0.470403037647797,0.9620907690619274,0.13200797099673522,0.014714146619944968,0.2024100428359521,0.1120112987292099,-0.0749271837989407,0.08975040019471914,0.16192126491056413,1.054511273067503
b0316,-0.05057164810487835,-0.40894021012424275,-0.4773409178481458,-0.3759731626906251,-0.05057164810487835,0.12958256013892644,0.10007577323222439,0.09641235012662008,-0.03703159770702413,-0.057679257947062634,-0.03619810700765358,-0.19012559570851506,0.15886662927968054,-0.10323559277486627,0.20939420226169725,0.07710302125819979,0.15934195893868353,0.1825516854158109,-0.05057164810487835,-0.29436223000625095,-0.23473926590730665,0.20810374217339822
b0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904208630905582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0318,-0.07630072192340576,-0.03097446010174476,-0.23436250962981253,-0.08030741164040611,-0.07630072192340576,-0.4922757603597889,-0.4823526319224083,-0.5292946534452483,-0.2466637029113088,0.2460961111978246,0.19610264763360985,-0.0402874829227291,-0.13062041812441727,-0.1713669291874096,-0.017193945427607105,-0.1947744576394217,-0.16567305490124795,-0.03904570656584294,-0.07630072192340576,-0.06342004189110462,-0.33993656002459516,0.23594388236154962
b0319,0.005821472419008489,0.2406281397420355,0.6241300146016029,0.3255167183548701,0.005821472419008489,-0.4732152014161503,0.058529820288992174,0.02976275053255467,0.030228262555070995,-0.05263595848269892,0.051187240325832384,0.146270515571521,-0.020381799797891453,0.6810152366423805,0.035171541225673286,-0.4732152014161503,0.07451784017675095,0.0242190738170196,0.005821472419008489,0.012143086604599451,-0.018757097114255772,0.753664118910294
b0320,-0.027562541877551805,0.07719109518919176,0.19868955487854834,-0.02965504409837505,-0.027562541877551805,-0.2234487184479924,-0.21927415897963254,-0.23881092333803822,-0.0015020213227273649,0.07891664101730977,0.020843106279561763,0.1218408495489749,0.12250811186553989,0.37228943690865735,0.0037709846153458626,0.02854364035857715,-0.2083384356859041,-0.007914384759642235,-0.027562541877551805,-0.0208084493509203,-0.053850647053667156,0.3024792220882051
b0321,-0.03917121344115232,0.13417025622331957,0.11775159269500185,0.19937256158043754,-0.03917121344115232,-0.005637764332396489,-0.0011965125435298152,-0.021991652425031427,0.22897249226040844,0.13560805726876796,0.25243595207845965,0.06323767267904767,0.35887108482251945,0.48537461433849877,-0.018094416945311054,-0.0012785535619680433,0.010432252905840933,0.2222343250909828,-0.03917121344115232,-0.034646303916019194,-0.05668659663687742,0.38518945381243236
b0323,-0.050376246292380134,-0.10649229431588919,0.15143756248133944,-0.05221902897329361,-0.050376246292380134,-0.006471089884321268,-0.0006899451465967044,-0.027826271789118673,-0.027387502340632197,0.17385621954461883,-0.007620487340575799,0.08234214576522281,-0.07502039605423788,0.192367321423073,-0.022727480667478372,-0.0007966671927457925,0.01441070902110042,-0.03305057383243526,-0.050376246292380134,-0.044425054583191625,-0.07349348599642436,0.4777380071113998
b0324,0.01568561808377522,-0.13144971739464895,-0.2080740075017502,-0.11348314437825024,0.01568561808377522,0.19836264035373885,0.09552841713144655,-0.09969978872661533,0.11090033213989026,-0.09053315061406542,0.11961732902476863,0.2362669409805327,0.027382309053932463,-0.2623058460512686,0.043476296362741085,0.05322548977343544,0.08811404511885268,-0.06667184603450416,0.01568561808377522,0.10586810381072098,-0.12406028466291996,0.29885479283966854
b0325,-0.052226300596174724,0.028090250786441118,0.03316110414314899,-0.030093429727186205,-0.052226300596174724,-0.7556812093193548,-1.2137057994652878,-1.5057531355067506,0.1631392082349059,0.37539901599279357,0.07506485414245923,-0.00909287485496968,0.11097712305867358,0.28638731015121444,-0.21872011420427206,-0.1622840513514534,-0.8028444547907019,-0.31881462324395393,-0.052226300596174724,0.05627763460402235,-0.4302191233809878,0.15577685821937948
b0326,-0.05491406191987924,0.1873316351060761,0.5797137796303918,-0.056941950257435314,-0.05491406191987924,-0.5561200670847987,-0.5561200670847987,-0.5561200670847987,-0.5561200670847987,0.18927474815842082,-0.5561200670847987,-0.5561200670847987,0.2382248147507392,1.1664602950184766,-0.02453256239878332,-0.5561200670847987,-0.5561200670847987,-0.03586626530215087,-0.05491406191987924,-0.048367635574985135,-0.08038083026025739,0.5135460822806336
b0327,-0.23948372880049762,-0.12270146960456829,0.11262849085900095,-0.35605261065775995,-0.23948372880049762,-0.8847315813073764,-0.2250504927399577,-0.4189413920895144,-0.1795715188235718,0.2717693886379915,-0.028774380369082753,-0.30759145082560035,0.30481932088082075,1.350562603965209,0.44668179776350003,-0.3519895627652354,0.025291976872393818,0.2978587596406359,-0.23948372880049762,-0.3355533006067284,-0.11090073138711887,0.8426089970889525
b0328,-0.13645936453770935,-0.20607122111782383,0.10692147663181217,-0.13873060644202817,-0.13645936453770935,0.30312770812809775,-0.07557865578614209,0.2674428545041869,-0.1082064327060408,0.13336840472704303,-0.7188742266941383,-0.7188742266941383,0.4473833363348324,0.15512642219574468,0.27600968888608457,-0.0757087008288817,0.33753894464210676,0.2586341346611335,-0.13645936453770935,-0.12913110491791602,0.18933712588796148,1.1414123438323283
b0329,-0.14452501370962523,0.06970709322742685,-0.24457412882099128,-0.6523026523099507,-0.14452501370962523,-1.442915592878343,-2.341639781292118,-2.7123319554280405,-0.4252143978282543,0.6145144497807227,-0.820720576221543,-0.9841368919357762,-0.10353255250853444,0.6263038724066963,-0.18093940865185054,-0.708339337313241,-1.5710085727148133,-0.19920156902760944,-0.14452501370962523,-0.5787329818056364,-0.9700363263970093,0.11008087876480666
b0330,-0.006993436210571691,0.3899038568746278,0.09935150150843763,0.3946630919622449,-0.006993436210571691,-0.8937851367064908,-1.2131653319461186,-1.2131653319461186,-0.675401099461749,0.5009871696247161,0.17343729079226633,-0.15975438407589349,-0.5530673920472966,0.2336359060683182,-0.4800068609930005,-0.6457806242989953,-0.8789428387219542,-0.33654078583429914,-0.006993436210571691,0.0046128575124169124,-0.401253983275936,0.07423543059850868
b0331,-0.05229645624643797,0.40268361734847713,0.7097907547134843,0.26218360364089544,-0.05229645624643797,-0.5197190410143702,-0.5197190410143702,-0.5197190410143702,-0.5197190410143702,0.1803857344790144,-0.5197190410143702,0.08565860261249625,-0.5197190410143702,0.4277899803993891,-0.02349636573970082,-0.5197190410143702,-0.5197190410143702,-0.03424544986167749,-0.05229645624643797,-0.04609464203136171,-0.07640211771843991,-0.05953850442353337
b0333,-0.1449245223281197,0.18045556234980975,0.1687306585876388,-0.1449245223281197,-0.1449245223281197,-0.1449245223281197,-0.1449245223281197,0.24883270318480022,-0.1449245223281197,0.18148494259909437,0.2665076286941173,-0.1449245223281197,0.20772660708741691,0.19210894163535286,0.25328862438526467,-0.1449245223281197,-0.1449245223281197,-0.1449245223281197,-0.1449245223281197,-0.1449245223281197,0.2090526075290028,0.22311103091214357
b0334,-0.04578752747261311,0.12489970981471538,0.10871347309671303,-0.04716402226142219,-0.04578752747261311,-0.012803484423512812,-0.008433647617675566,-0.02889169680363224,-0.028561998050289916,-0.08653713390243839,-0.013671552543370324,0.054998804666639034,0.16227342562047714,0.1409163827696941,0.2238997163202779,-0.008514372250100433,0.0030095999081162783,-0.03281455968589564,-0.04578752747261311,-0.041337815083210605,-0.06300865693289526,0.3727968207702214
b0335,-0.09586438154483462,0.11792351341371426,-0.09586438154483462,-0.09586438154483462,-0.09586438154483462,0.17905283939986472,-0.09586438154483462,0.1658021684539306,0.16607333894192328,0.11863699231233737,-0.09586438154483462,-0.09586438154483462,0.13690133077666328,0.30749087599618313,0.1689561523221665,-0.09586438154483462,0.19211335954234543,0.1625769128179399,-0.09586438154483462,-0.09586438154483462,0.1378280939673831,0.14767646552494576
b0336,0.1863660508332392,-0.7107080058162334,-0.7411416051643165,-0.40063835985770857,0.1863660508332392,0.06956313933883362,0.08253817020184351,-0.3474186910471866,-0.26116687244344083,-0.7080630363307423,1.096397231771696,0.1937118395507864,-0.6420274682713021,-0.6810107739021487,0.14896488383102402,0.19953631145811124,0.43444718433310503,-0.1225538160436288,0.1863660508332392,0.20097869739458551,-0.1506630150986321,-0.04886056654932447
b0337,0.18288589930346877,-0.7489479723903898,-0.8713450060145118,-0.6208670392309514,0.18288589930346877,0.16329227800064228,-0.055412081229115895,-0.4180067609147131,-0.15072876571437455,-0.6346288811896286,0.8769618022721852,0.22625994447658293,-0.6838836982519543,-0.6459951968613766,0.0859711832792236,0.10580504145980107,0.32733080614467713,-0.14786812054864162,0.18288589930346877,0.006368983143955731,-0.3415191380516185,-0.17047824047248117
b0338,0.02674322889079761,-0.016084846077889292,0.04032650970130813,0.17862251213476998,0.02674322889079761,0.42876154896141827,0.026218948738531367,0.08270872482671665,0.41875890210257527,-0.17533907762160794,0.42597105899562226,0.06847325805319482,-0.09442219208743374,-0.0846195315388667,0.09510939094921422,0.398956887567933,0.1828329985501731,0.12512079602559378,0.02674322889079761,0.04169606994369657,-0.15177676072890112,0.3418961607616864
b0339,0.022371579940994923,-0.039600159747578356,-0.1605083808214074,-0.07530870432850101,0.022371579940994923,-0.07056074741269258,-0.17401672595408746,-0.3659631546504638,0.07850424809706569,0.0408623351969708,-0.07318045104561222,0.2279188031325301,-0.13234545294542865,0.07448143696722687,-0.10797707501995601,-0.05768364995083708,-0.2734518961400687,-0.3777389464742038,0.022371579940994923,0.03708262394648898,-0.23030953669456,0.4319481535984271
b0340,-0.056323315601877866,-0.19871809962075493,-0.10319171203626087,-0.2176059676908999,-0.056323315601877866,0.18471606014618658,0.06047663029795114,-0.34862440542318773,0.13529001474203328,0.15933433393531127,-0.11467579792478788,0.24020764497427072,-0.11735285621416636,-0.16340913951439662,0.00963561287032233,0.19788665894390212,-0.0659325340439536,-0.014696899734808255,-0.056323315601877866,-0.04191062338555529,-0.11350611349328976,0.47148623879105545
b0341,0.004754004931903477,-0.044395473000297225,-0.056230706187969215,0.2760205494906015,0.004754004931903477,0.04344298977529437,0.04855223283730159,0.024599716980852726,0.024986398548467015,-0.043356468657641256,0.042427588212836376,0.12230458234959674,-0.016872806410002994,-0.03263372350801286,0.02909445386193088,0.048457883262541246,0.06191396462479143,0.01999716017833153,0.004754004931903477,0.00998629156307329,-0.015534747010023331,0.2691861882388835
b0342,-0.08413820704571129,0.17016204065630647,0.23453495445050754,0.1929207312356307,-0.08413820704571129,-0.39066085719697474,-0.1568091187829066,0.11850171779320773,0.11949905622424417,0.2748941880175253,-0.17107652190021794,0.0066503585474622096,0.2518182168523837,0.09189451034592278,-0.02247956688039099,-0.3797244193537985,0.05722365297532317,0.10658361236920966,-0.08413820704571129,0.08035461730168292,0.011476478115172828,0.6578585025058907
b0343,-0.04250235509095546,0.14545683885874117,0.3131624627647843,-0.044031796666356926,-0.04250235509095546,-0.39544370755282365,-0.39544370755282365,-0.023748095937295433,-0.02338247798190235,0.14700479014464718,-0.006883392316189507,-0.39544370755282365,0.18619991995766838,-0.07777748082669489,-0.019497724871780586,-0.39544370755282365,0.011568638535886855,0.23996318306965037,-0.04250235509095546,-0.03755981776582901,-0.06165393776901984,0.20894673986427992
b0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563085121583971
b0345,0.03721583095377268,-0.47928095612444954,-0.6009379055328985,-0.19762890154043244,0.03721583095377268,0.09563507346865752,-0.06409235978102945,-0.3872376161068214,-0.13191036124939215,-0.10592277253134297,0.04816025346795394,0.2914925774053563,-0.3503117037014549,-0.5210076272667474,-0.005724720329972843,0.2582399980306356,0.24452045367969877,-0.14666388058422974,0.03721583095377268,-0.15961787834769536,-0.4447795060813058,0.10972222083322913
b0346,-0.03289202315658457,0.2519171625176706,0.2552681620906738,0.39995445313568423,-0.03289202315658457,-1.3713179070998414,-1.7138818534990654,-1.4041028459358813,-0.6374523172063193,0.4885128871117601,-0.001596578750690636,0.2697746208395748,-0.5116721269775801,0.590970072933314,-0.38983681764200795,-0.897366761451662,-1.0765648201686178,-0.2221318956318723,-0.03289202315658457,-0.24913138530148649,-0.40965809234378336,-0.12122801202325473
b0347,-0.05429790747494739,0.04617592961316841,0.163221314927676,0.12103244984602368,-0.05429790747494739,-0.5474167242666683,-0.23697607462193737,-0.2554963772369433,-0.2551981921869487,0.1871836183012182,-0.00792340946514103,-0.17932816782888594,0.08977079841827973,0.7150294408425482,-0.0242898958763762,-0.23704922350530006,-0.226601149595958,-0.03548557949891107,-0.05429790747494739,-0.2667459577741622,-0.07944285617724978,0.11405656421356558
b0348,-0.05056186869143947,0.17268050045502192,0.15199540353271024,-0.05241215778980546,-0.05056186869143947,0.32089180805299033,-0.49639417759846094,-0.49639417759846094,-0.49639417759846094,0.17448773587331257,-0.007635790714066892,0.08266220514315115,0.2200946943591039,0.7510866482982576,-0.022802129798994375,-0.49639417759846094,-0.49639417759846094,-0.03316629660169507,-0.05056186869143947,-0.044586529948024145,-0.07377428778254508,0.24643098393604224
b0349,0.014832044351132723,0.06595813772213965,0.37271322286256847,0.32257420994882313,0.014832044351132723,0.04219072188132378,0.33438222324636824,0.6225559382351511,0.14168548425727012,-0.12594021235977815,-0.13547765733906947,0.14927051993234564,0.31522879282290717,0.16033318250287598,0.08144407930638042,-0.12028895975818421,0.08937800851072986,0.19448343238317234,0.014832044351132723,-0.04694570949866428,0.2673140499872053,0.7727999625978605
b0350,-0.022613400175133247,-0.17675636587968535,0.28014501925814406,0.05092452559940419,-0.022613400175133247,-0.1413064161685611,0.18154613521961993,0.5873439553587865,0.036480773594131044,-0.059100168964014266,-0.14407913618644175,0.006911015601795079,0.19274305648827372,0.5399800126978769,0.126940369489414,-0.12768330584459608,0.006977784211176452,0.20815228586033419,-0.022613400175133247,-0.13772673104024058,0.19697511749811136,0.6408678207898348
b0351,-0.005695375662760682,0.129698518574215,0.4340882491226177,0.24862546180583722,-0.005695375662760682,0.022930585200018783,0.3448461323574663,0.7080433256492387,0.3151663579639581,-0.09869152803694048,0.10615090134541294,0.13825809034339365,0.15928009326894,0.6229620924365569,0.11577765502522297,-0.13953532741550312,0.03799880756621432,0.3128581093039271,-0.005695375662760682,0.08942323478909042,0.05379454111978399,0.6107660134330817
b0352,-0.09175319530162707,0.1299787443647369,0.37708612076415227,0.14460763897458406,-0.09175319530162707,-0.11618805506515306,-0.11676151351458852,0.3075634870921369,0.09203598760754339,0.03142479518262675,-0.10421324316146308,0.19483171845188707,0.03906095749570415,0.63554429783072,0.243834790722254,-0.3188071509067987,-0.22692990248859912,0.36528817243015377,-0.09175319530162707,0.06940718816285552,-0.10535779574325632,0.4656940226765074
b0353,-0.02340572146861286,0.047935247810234616,0.3874649147333922,0.1466562147803383,-0.02340572146861286,0.04531529721813077,0.05423943876398207,0.4713513049459994,0.19042480684487528,0.05014862117315522,-0.1778541582943023,-0.06350242767930647,0.24984847263372467,0.5474994901298289,0.020068543232683256,-0.16908070782502316,-0.14958938105887976,0.1805154963081368,-0.02340572146861286,-0.013989775790080872,0.2528406107557297,0.412174946786972
b0354,0.056845001736805845,0.18557227781427965,0.1793435495721476,0.4410756945031604,0.056845001736805845,0.01455922346343641,0.31794836263737647,-0.03884250637148856,0.06788663338489576,-0.14459944143065995,-0.39636843772310204,0.03502472468486717,0.03632120906174441,-0.16005234239743737,-0.025935563779757587,-0.02905263798151747,0.3120587366187437,0.14881075005254818,0.056845001736805845,0.20610941799867488,0.34967763164043086,0.4896388505661178
